DT_GERACAO,HH_GERACAO,ANO_ELEICAO,CD_TIPO_ELEICAO,NM_TIPO_ELEICAO,NR_TURNO,CD_ELEICAO,DS_ELEICAO,DT_ELEICAO,TP_ABRANGENCIA,SG_UF,SG_UE,NM_UE,CD_MUNICIPIO,NM_MUNICIPIO,NR_ZONA,NR_SECAO,CD_CARGO,DS_CARGO,QT_APTOS,QT_COMPARECIMENTO,QT_ABSTENCOES,QT_VOTOS_NOMINAIS,QT_VOTOS_BRANCOS,QT_VOTOS_NULOS,QT_VOTOS_LEGENDA,QT_VOTOS_ANULADOS_APU_SEP,NR_LOCAL_VOTACAO
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,705,13,VEREADOR,399,290,109,240,16,15,19,0,2607
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,176,13,VEREADOR,372,279,93,229,17,20,13,0,1139
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,282,191,13,VEREADOR,389,299,90,258,11,12,18,0,2062
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,282,157,13,VEREADOR,405,304,101,256,31,9,8,0,2003
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,124,11,PREFEITO,381,263,118,244,7,12,0,0,1201
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,282,213,11,PREFEITO,374,297,77,254,22,21,0,0,1163
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,29,13,VEREADOR,423,307,116,243,24,25,15,0,1155
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,189,11,PREFEITO,372,280,92,245,17,18,0,0,1376
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,209,11,PREFEITO,375,279,96,224,20,35,0,0,1350
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,486,11,PREFEITO,325,256,69,228,9,19,0,0,1309
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,133,13,VEREADOR,317,182,135,141,8,11,22,0,1082
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,5,11,PREFEITO,255,152,103,138,7,7,0,0,1015
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,216,13,VEREADOR,343,266,77,216,16,17,17,0,1384
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,183,11,PREFEITO,406,321,85,295,10,16,0,0,1279
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,193,11,PREFEITO,415,313,102,265,21,27,0,0,1384
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,298,13,VEREADOR,381,268,113,220,13,20,15,0,1430
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,245,13,VEREADOR,370,278,92,239,14,9,16,0,1147
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,253,13,VEREADOR,398,316,82,270,14,19,13,0,1503
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,199,13,VEREADOR,364,276,88,231,16,12,17,0,1341
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,486,13,VEREADOR,325,256,69,209,14,20,13,0,1309
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,728,13,VEREADOR,399,315,84,254,20,23,18,0,2526
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,186,13,VEREADOR,397,300,97,269,11,11,9,0,1260
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,414,11,PREFEITO,388,277,111,238,19,20,0,0,1341
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,127,11,PREFEITO,316,206,110,194,2,10,0,0,1082
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,282,113,13,VEREADOR,371,297,74,259,13,13,12,0,1147
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,585,13,VEREADOR,458,282,176,226,20,11,25,0,2232
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,53,13,VEREADOR,399,303,96,255,14,18,16,0,1171
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,741,13,VEREADOR,397,292,105,240,15,20,17,0,1104
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,282,232,11,PREFEITO,364,310,54,282,13,15,0,0,1961
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,105,11,PREFEITO,389,272,117,243,12,17,0,0,1201
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,569,11,PREFEITO,367,265,102,238,12,15,0,0,1350
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,217,13,VEREADOR,322,232,90,203,5,10,14,0,1309
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,246,11,PREFEITO,396,278,118,260,8,10,0,0,1171
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,282,158,11,PREFEITO,408,312,96,279,19,14,0,0,1970
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,46,11,PREFEITO,397,311,86,279,17,15,0,0,1260
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,200,13,VEREADOR,460,331,129,266,21,12,32,0,1333
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,322,11,PREFEITO,384,302,82,256,15,31,0,0,1295
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,558,13,VEREADOR,392,268,124,227,12,12,17,0,2453
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,282,237,13,VEREADOR,400,312,88,250,24,22,16,0,1163
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,439,13,VEREADOR,307,223,84,186,8,4,25,0,1082
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,154,11,PREFEITO,435,283,152,243,13,27,0,0,1201
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,315,13,VEREADOR,411,312,99,260,15,22,15,0,1350
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,273,11,PREFEITO,417,295,122,250,17,28,0,0,1104
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,282,36,11,PREFEITO,343,263,80,235,9,19,0,0,1040
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,712,11,PREFEITO,400,326,74,311,7,8,0,0,2321
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,282,106,13,VEREADOR,368,293,75,261,6,9,17,0,1961
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,615,11,PREFEITO,288,190,98,160,19,11,0,0,2402
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,353,13,VEREADOR,380,285,95,226,14,14,31,0,1350
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,138,11,PREFEITO,357,232,125,206,16,10,0,0,1228
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,247,11,PREFEITO,379,280,99,258,7,15,0,0,1430
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,482,11,PREFEITO,398,316,82,272,22,22,0,0,1147
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,575,11,PREFEITO,378,273,105,250,9,14,0,0,1317
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,373,13,VEREADOR,401,298,103,245,17,26,10,0,1104
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,714,11,PREFEITO,400,331,69,315,6,10,0,0,2593
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,258,13,VEREADOR,374,263,111,205,21,18,19,0,1414
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,626,13,VEREADOR,337,221,116,184,7,16,14,0,2534
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,177,11,PREFEITO,385,307,78,263,17,27,0,0,1295
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,282,257,11,PREFEITO,403,315,88,275,20,20,0,0,1163
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,411,13,VEREADOR,406,305,101,242,26,24,13,0,1376
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,312,11,PREFEITO,400,302,98,274,7,21,0,0,1503
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,282,138,11,PREFEITO,369,297,72,261,8,28,0,0,1163
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,139,13,VEREADOR,351,233,118,198,9,5,21,0,1228
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,197,13,VEREADOR,339,264,75,214,15,10,25,0,1317
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,582,11,PREFEITO,443,352,91,313,12,27,0,0,2470
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,432,11,PREFEITO,416,309,107,284,11,14,0,0,1198
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,94,11,PREFEITO,388,277,111,225,26,26,0,0,1180
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,565,11,PREFEITO,332,212,120,200,4,8,0,0,1236
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,128,11,PREFEITO,415,276,139,247,6,23,0,0,1210
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,282,171,11,PREFEITO,291,208,83,188,8,12,0,0,1082
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,217,13,VEREADOR,371,275,96,205,23,21,26,0,1457
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,282,86,13,VEREADOR,387,304,83,269,8,17,10,0,1112
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,311,11,PREFEITO,378,276,102,233,13,30,0,0,1104
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,196,11,PREFEITO,336,243,93,209,20,14,0,0,1287
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,487,11,PREFEITO,368,279,89,248,14,17,0,0,1350
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,251,13,VEREADOR,395,284,111,231,20,11,22,0,1171
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,690,11,PREFEITO,411,282,129,237,24,21,0,0,2348
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,639,13,VEREADOR,398,283,115,214,23,26,20,0,2550
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,150,13,VEREADOR,342,213,129,178,13,11,11,0,1090
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,508,13,VEREADOR,485,350,135,278,33,20,19,0,1163
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,354,13,VEREADOR,378,291,87,240,24,14,13,0,1210
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,452,13,VEREADOR,467,323,144,278,9,9,27,0,2232
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,524,11,PREFEITO,424,340,84,302,12,26,0,0,2305
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,627,11,PREFEITO,356,258,98,233,17,8,0,0,2518
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,521,13,VEREADOR,395,286,109,239,9,14,24,0,2437
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,393,11,PREFEITO,411,319,92,269,17,33,0,0,1350
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,195,13,VEREADOR,376,242,134,194,9,11,28,0,1309
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,617,11,PREFEITO,377,255,122,240,5,10,0,0,2321
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,165,13,VEREADOR,336,223,113,186,13,12,12,0,1163
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,562,13,VEREADOR,393,273,120,215,8,16,34,0,2437
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,411,52,11,PREFEITO,468,354,114,315,14,25,0,0,1147
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,282,223,13,VEREADOR,349,271,78,224,25,11,11,0,1040
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,423,13,VEREADOR,394,307,87,244,33,13,17,0,1368
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,51,11,PREFEITO,396,301,95,282,5,14,0,0,1171
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,412,446,13,VEREADOR,415,285,130,222,23,20,20,0,1198
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,127,624,13,VEREADOR,394,273,121,224,16,12,21,0,2321
30/11/2020,17:27:45,2020,2,ELEIÇÃO ORDINÁRIA,1,426,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,M,SP,70998,SÃO JOSÉ DOS CAMPOS,SP,SÃO PAULO,282,230,13,VEREADOR,395,322,73,263,18,22,19,0,2062
