OBJECTID,Codigo_Municipio,Nome_municipio,Pop_Total,Total_Respiradores,Respiradores_100mil_hab_Ind,Respiradores_SUS_100mil_hab_Ind,Total_SUS_Respiradores,Shape__Area,Shape__Length,P_Respiradores_SUS
1865,4205555,Frei Rogério,2023,0,0,0,0,0.0145013870404682,0.781207081889994,0
1866,3127008,Fronteira,18103,0,0,0,0,0.0172873990418907,0.665646646450529,0
1867,3127057,Fronteira dos Vales,4581,0,0,0,0,0.027203125513438,0.88362210482952,0
1868,2204303,Fronteiras,11625,0,0,0,0,0.0636943319298666,1.32138684339025,0
1869,3127073,Fruta de Leite,5369,0,0,0,0,0.0644451819009078,1.6229998739064,0
1870,3127107,Frutal,59496,4,6.72314105149926,3.36157052574963,2,0.209541265406244,2.91859218803972,50
1871,2404002,Frutuoso Gomes,4068,0,0,0,0,0.00516982660637666,0.400388692062345,0
1872,3202207,Fundão,21509,0,0,0,0,0.0249176870036649,1.33201355137171,0
1873,3127206,Funilândia,4349,0,0,0,0,0.0171792966182807,0.848902828684149,0
1874,3516507,Gabriel Monteiro,2776,0,0,0,0,0.0120873174092822,0.566123629755341,0
1875,2506251,Gado Bravo,8316,0,0,0,0,0.0157656936664523,0.807557544899587,0
1876,3516606,Gália,6548,1,15.271838729383,15.271838729383,1,0.0311963654074816,1.25367396938139,100
1877,3127305,Galiléia,6817,0,0,0,0,0.0617633466544021,1.59083428200149,0
1878,2404101,Galinhos,2786,0,0,0,0,0.0279107082579486,0.746264406807029,0
1879,4205605,Galvão,2873,0,0,0,0,0.0126100231649389,0.72767696556436,0
1880,2605905,Gameleira,31052,0,0,0,0,0.0210253958067597,0.864856215678126,0
1881,5208152,Gameleira de Goiás,3818,0,0,0,0,0.0500812685958749,1.39761585269803,0
1882,3127339,Gameleiras,5109,0,0,0,0,0.145624323845254,2.10390035023097,0
1883,2911204,Gandu,32403,3,9.25840199981483,6.17226799987655,2,0.0191945339624908,0.728725626660429,66.6666666666667
1884,2606002,Garanhuns,139788,44,31.4762354422411,28.6147594929465,40,0.037697977323262,1.29627124786904,90.9090909090909
1885,2802403,Gararu,11604,0,0,0,0,0.0539443952345948,1.78245436415643,0
1886,3516705,Garça,44390,7,15.7693174138319,11.2637981527371,5,0.0486869173114428,1.54366489463776,71.4285714285714
1887,4308607,Garibaldi,35070,2,5.70287995437696,5.70287995437696,2,0.0156044794730406,0.585958502629642,100
1888,4205704,Garopaba,23078,0,0,0,0,0.0105916782690656,0.64851192226493,0
1889,1503077,Garrafão do Norte,26066,2,7.6728305071741,7.6728305071741,2,0.129997590267543,2.24484973139498,100
1890,4308656,Garruchos,2924,0,0,0,0,0.0738922567359168,1.96450652132753,0
1891,4205803,Garuva,18145,0,0,0,0,0.0452779809834283,1.15284949156347,0
1892,4205902,Gaspar,69639,2,2.8719539338589,2.8719539338589,2,0.035147433162706,1.07872328782428,100
1893,3516804,Gastão Vidigal,4808,0,0,0,0,0.0156662915607058,0.660426564048095,0
1894,5103858,Gaúcha do Norte,7648,0,0,0,0,1.41100389111227,9.25048067200404,0
1895,4308706,Gaurama,5534,0,0,0,0,0.0186712207249684,0.852126317769476,0
1896,2911253,Gavião,4463,0,0,0,0,0.0318687014033969,0.926018516977819,0
1897,3516853,Gavião Peixoto,4789,1,20.8811860513677,20.8811860513677,1,0.0212884798377218,0.995678231145741,100
1898,2204352,Geminiano,5442,0,0,0,0,0.036130588831611,0.909931537547242,0
1899,4308805,General Câmara,8385,0,0,0,0,0.0476202836648554,1.29221948486925,0
1900,4108502,General Carneiro,13710,0,0,0,0,0.0969590355308583,2.40950323759517,0
1901,5103908,General Carneiro,5540,1,18.0505415162455,18.0505415162455,1,0.312603614826116,4.50399065445007,100
1902,2802502,General Maynard,3346,0,0,0,0,0.00163566008291127,0.233959158668856,0
1903,3516903,General Salgado,10869,1,9.20047842487809,9.20047842487809,1,0.0428464668951847,1.26040618691399,100
1904,2304608,General Sampaio,7618,1,13.1268049356787,13.1268049356787,1,0.0167612215810635,0.625174681435989,100
1905,4308854,Gentil,1634,0,0,0,0,0.0169412624466077,0.703397859491222,0
1906,2911303,Gentio do Ouro,11233,0,0,0,0,0.316260398947406,3.15907007299633,0
1907,3517000,Getulina,11409,0,0,0,0,0.0590988764944314,1.68161075497057,0
1908,4308904,Getúlio Vargas,16212,2,12.3365408339502,12.3365408339502,2,0.0262543830795039,1.02717728170324,100
1909,2204402,Gilbués,10690,0,0,0,0,0.287871230401521,4.01506450511004,0
1910,2702900,Girau do Ponciano,40917,0,0,0,0,0.0423876092923479,1.04652599311411,0
1911,4309001,Giruá,16004,2,12.4968757810547,12.4968757810547,2,0.0785433909902622,1.77757999983731,100
1912,3127354,Glaucilândia,3150,0,0,0,0,0.0123709681688524,0.647129833061301,0
1913,3517109,Glicério,4815,0,0,0,0,0.0237517743457829,0.986244057015105,0
1914,2911402,Glória,15221,0,0,0,0,0.12889802208602,2.04900788422299,0
1915,5103957,Glória D'Oeste,3026,0,0,0,0,0.0703261825835853,1.79208016321022,0
1916,5004007,Glória de Dourados,9965,0,0,0,0,0.0431346269626829,0.948498680638377,0
1917,2606101,Glória do Goitá,30604,0,0,0,0,0.0190150254485673,0.704619296163433,0
1918,4309050,Glorinha,8098,1,12.3487280810077,12.3487280810077,1,0.0302251049978395,0.862863480582751,100
1919,2104305,Godofredo Viana,11819,0,0,0,0,0.05422915044295,3.40263470476704,0
1920,4108551,Godoy Moreira,2946,0,0,0,0,0.0116391047880597,1.05107921166218,0
1921,3127370,Goiabeira,3353,0,0,0,0,0.00964883420886054,0.559844952015785,0
1922,2606200,Goiana,79758,11,13.7917199528574,6.26896361493518,5,0.0365298733544819,1.03764460474336,45.4545454545455
1923,3127388,Goianá,3966,0,0,0,0,0.0132566161116188,0.672582082464199,0
1924,5208400,Goianápolis,11231,0,0,0,0,0.014306106626691,0.772424603100986,0
1925,5208509,Goiandira,5600,1,17.8571428571429,17.8571428571429,1,0.0482075322041737,1.34375595425742,100
1926,5208608,Goianésia,70084,22,31.3909023457565,27.1103247531534,19,0.130185870949163,2.39863476236598,86.3636363636364
1927,1503093,Goianésia do Pará,40475,0,0,0,0,0.572009753008672,5.18031372739461,0
1928,5208707,Goiânia,1516113,875,57.713376245702,40.7621331655358,618,0.0617329305422345,1.71367313037133,70.6285714285714
1929,2404200,Goianinha,26328,1,3.79823761774537,3.79823761774537,1,0.0157129891472323,0.616641256336049,100
1930,5208806,Goianira,44289,5,11.2894849736955,11.2894849736955,5,0.0179900415903944,1.23941378648134,100
1931,1708304,Goianorte,5123,0,0,0,0,0.148039184011736,2.71592373411427,0
1932,5208905,Goiás,22645,6,26.4959152130713,17.6639434753809,4,0.262212376665104,3.31148155065055,66.6666666666667
1933,1709005,Goiatins,13019,0,0,0,0,0.525742660980285,5.21937431066055,0
1934,5209101,Goiatuba,34095,5,14.6649068778413,11.7319255022731,4,0.210745032709042,3.86045791166194,80
1935,4108601,Goioerê,28884,5,17.310621797535,13.848497438028,4,0.0501256743888234,1.45704692559503,80
1936,4108650,Goioxim,7111,0,0,0,0,0.06288382702337,2.28599771956178,0
1937,3127404,Gonçalves,4350,0,0,0,0,0.0164627158725352,0.817479112377105,0
1938,2104404,Gonçalves Dias,17934,0,0,0,0,0.0720675054423907,1.26615210117042,0
1939,2911501,Gongogi,7128,0,0,0,0,0.0169365082604713,1.11694538046142,0
1940,3127503,Gonzaga,6158,0,0,0,0,0.0179488220687176,0.860468222367372,0
1941,3127602,Gouveia,11825,0,0,0,0,0.0741499058024715,1.82860161838998,0
1942,5209150,Gouvelândia,5898,0,0,0,0,0.0705629205921809,1.34589040278424,0
1943,2104503,Governador Archer,10840,0,0,0,0,0.0363555668632785,1.02103726276995,0
1944,4206009,Governador Celso Ramos,14471,0,0,0,0,0.0106901829302615,0.624764429529222,0
1945,2404309,Governador Dix-Sept Rosado,13037,0,0,0,0,0.0921607432518812,1.5155088709308,0
1946,2104552,Governador Edison Lobão,18296,0,0,0,0,0.0502769592631864,1.3190265811649,0
1947,2104602,Governador Eugênio Barros,16828,0,0,0,0,0.0666587112318524,1.57210167959129,0
1948,1101005,Governador Jorge Teixeira,7767,1,12.8749839062701,12.8749839062701,1,0.418837794499439,3.65638521852526,100
1949,3202256,Governador Lindenberg,12709,0,0,0,0,0.0309235242296495,1.11764072441811,0
1950,2104628,Governador Luiz Rocha,7807,0,0,0,0,0.0304551043320629,1.19799142325755,0
1951,2911600,Governador Mangabeira,20722,1,4.8257890165042,4.8257890165042,1,0.00888840017140069,0.462644798527245,100
1952,2104651,Governador Newton Bello,10180,0,0,0,0,0.0931043798315301,1.82218288443655,0
1953,2104677,Governador Nunes Freire,25577,0,0,0,0,0.0843102294232949,1.58301571030599,0
1954,3127701,Governador Valadares,279885,94,33.5852225020991,18.9363488575665,53,0.200718791353438,3.28306477972485,56.3829787234043
1955,2304657,Graça,14399,0,0,0,0,0.022955287674435,0.701473436930221,0
1956,2104701,Graça Aranha,6262,0,0,0,0,0.0221490496777221,0.85158752708903,0
1957,2802601,Gracho Cardoso,5818,0,0,0,0,0.0200249490208648,1.04393254754557,0
1958,2104800,Grajaú,69527,8,11.5063212852561,10.0680311245991,7,0.723746580428127,4.32864118953404,87.5
1959,4309100,Gramado,36232,21,57.9598145285935,46.9198498564805,17,0.0221029571473537,0.827896657186872,80.9523809523809
1960,4309126,Gramado dos Loureiros,2082,0,0,0,0,0.0119943919897878,0.619750792564759,0
1961,4309159,Gramado Xavier,4325,0,0,0,0,0.0201973361995442,0.888427447587192,0
1962,4108700,Grandes Rios,5618,0,0,0,0,0.0279201877841615,1.20023662357262,0
1963,2606309,Granito,7486,0,0,0,0,0.0427662500921144,0.908943270748102,0
1964,2304707,Granja,54748,2,3.6531014831592,3.6531014831592,2,0.216683547673803,3.32716549310648,100
1965,2304806,Granjeiro,4844,0,0,0,0,0.0081923354458695,0.543992100177434,0
1966,3127800,Grão Mogol,15836,0,0,0,0,0.328787238598636,4.3529639343082,0
1967,4206108,Grão Pará,6569,0,0,0,0,0.0310661351325052,1.15420789748969,0
1968,2606408,Gravatá,84074,1,1.18942836072983,1.18942836072983,1,0.0415856884672223,0.975382249537798,100
1969,4309209,Gravataí,281519,27,9.59082690688728,9.23561109552108,26,0.0432883454296871,1.07932057860484,96.2962962962963
1970,4206207,Gravatal,11501,0,0,0,0,0.0151632446086296,0.625979461281807,0
1971,2304905,Groaíras,11068,0,0,0,0,0.0126979959626254,0.606583013735692,0
1972,2404408,Grossos,10383,0,0,0,0,0.0103106382238565,0.540143557809437,0
1973,3127909,Grupiara,1388,0,0,0,0,0.016522593262323,0.840029845806595,0
1974,4309258,Guabiju,1503,0,0,0,0,0.0135484526841765,0.657075191602568,0
1975,4206306,Guabiruba,23832,0,0,0,0,0.01589733962021,0.81689482441801,0
1976,3202306,Guaçuí,30867,16,51.8352933553633,51.8352933553633,16,0.040609289369911,1.54719747960954,100
1977,2204501,Guadalupe,10499,0,0,0,0,0.0837356962979925,1.40280572334493,0
1978,4309308,Guaíba,98143,2,2.03784273967578,1.01892136983789,1,0.035304793381556,1.02551057267011,50
1979,3517208,Guaiçara,12168,0,0,0,0,0.0241679672905093,1.26455141637469,0
1980,3517307,Guaimbê,5765,0,0,0,0,0.0190330858131347,0.756454786918295,0
1981,3517406,Guaíra,40790,4,9.80632507967639,9.80632507967639,4,0.108843726901569,1.96047439552618,100
1982,4108809,Guaíra,33119,6,18.1164890244271,15.0970741870226,5,0.0498057699736592,1.14737293238752,83.3333333333333
1983,4108908,Guairaçá,6581,0,0,0,0,0.0434802799525187,1.05335468376192,0
1984,2304954,Guaiúba,26064,0,0,0,0,0.0217560699088466,0.827598431607668,0
1985,1301654,Guajará,16678,0,0,0,0,0.620887133780769,4.82502895193164,0
1986,1100106,Guajará-Mirim,46174,3,6.49716290553125,6.49716290553125,3,2.05825117423785,9.14668444615318,100
1987,2911659,Guajeru,6937,0,0,0,0,0.0732036058998347,1.37597562582138,0
1988,2404507,Guamaré,15659,2,12.7722076760968,12.7722076760968,2,0.0211213708557096,0.608875795092359,100
1989,4108957,Guamiranga,8739,0,0,0,0,0.0219206879461353,0.873668462229462,0
1990,2911709,Guanambi,84481,35,41.4294338371942,39.0620376179259,33,0.106541968139595,1.74542170155709,94.2857142857143
1991,3128006,Guanhães,34319,0,0,0,0,0.0921564162626964,2.7083093514126,0
1992,3128105,Guapé,14245,1,7.02000702000702,7.02000702000702,1,0.0810433735295533,1.58694463742845,100
1993,3517505,Guapiaçu,21454,0,0,0,0,0.0281969728040394,0.926045756803256,0
1994,3517604,Guapiara,17157,2,11.6570496007461,0,0,0.0362876142665982,1.21388248111735,0
1995,3301850,Guapimirim,60517,2,3.30485648660707,1.65242824330353,1,0.0314683462486869,1.05047037778038,50
1996,4109005,Guapirama,3802,0,0,0,0,0.0167124212590579,0.884135984510042,0
1997,5209200,Guapó,14209,0,0,0,0,0.0438719508457552,1.24881695919941,0
1998,4309407,Guaporé,25727,3,11.6609009989505,11.6609009989505,3,0.0275240747560019,1.24165839679715,100
1999,4109104,Guaporema,2243,0,0,0,0,0.0177586318576459,0.647710445368867,0
2000,3517703,Guará,21220,1,4.71253534401508,4.71253534401508,1,0.0313583967748627,0.993406110777698,100
2001,2506301,Guarabira,58833,12,20.3967161287033,18.6969897846447,11,0.0135602183765258,0.583104238905669,91.6666666666667
2002,3517802,Guaraçaí,8323,0,0,0,0,0.0494749896460007,1.63545572553309,0
2003,3517901,Guaraci,11188,0,0,0,0,0.0555042483406964,1.32046210100997,0
2004,4109203,Guaraci,5502,0,0,0,0,0.0186382913512944,0.712341463085653,0
2005,3128204,Guaraciaba,10324,0,0,0,0,0.0301959455246106,1.10819378418691,0
2006,4206405,Guaraciaba,10090,3,29.7324083250743,29.7324083250743,3,0.029949061831303,1.40407385299701,100
2007,2305001,Guaraciaba do Norte,40642,0,0,0,0,0.0498066134218931,1.48220907471684,0
2008,3128253,Guaraciama,4972,0,0,0,0,0.0331296429048962,1.04157192037502,0
2009,1709302,Guaraí,25923,3,11.5727346371948,7.71515642479651,2,0.186374427414677,2.63712722785137,66.6666666666667
2010,5209291,Guaraíta,1996,0,0,0,0,0.0173064437614698,0.730580326837247,0
2011,2305100,Guaramiranga,5193,0,0,0,0,0.00484150485904422,0.612329017406175,0
2012,4206504,Guaramirim,44819,4,8.92478636292644,8.92478636292644,4,0.0243119051082203,1.2608002824248,100
2013,3128303,Guaranésia,19021,1,5.25734714263183,5.25734714263183,1,0.0256589232834017,0.910236459788149,100
2014,3128402,Guarani,8911,3,33.6662551902143,33.6662551902143,3,0.0230049863966997,0.888734387780303,100
2015,3518008,Guarani d'Oeste,2000,0,0,0,0,0.0074006658043686,0.412236956569141,0
2016,4309506,Guarani das Missões,7537,2,26.5357569324665,26.5357569324665,2,0.0266908134564119,1.04679608974447,100
2017,5209408,Guarani de Goiás,3893,0,0,0,0,0.102785755649222,2.19436257495919,0
2018,4109302,Guaraniaçu,12472,3,24.0538806927518,24.0538806927518,3,0.110785958955034,3.58687301447277,100
2019,3518107,Guarantã,6664,0,0,0,0,0.0403594475855016,1.20844073844802,0
2020,5104104,Guarantã do Norte,35816,9,25.1284342193433,22.3363859727496,8,0.390194622020886,3.34159539655577,88.8888888888889
2021,3202405,Guarapari,124859,14,11.2126478667937,11.2126478667937,14,0.0512739549132561,1.44127243986485,100
2022,4109401,Guarapuava,181504,76,41.8723554301834,38.0156911142454,69,0.285102151216051,6.07255614053113,90.7894736842105
2023,4109500,Guaraqueçaba,7636,0,0,0,0,0.180984846684396,2.6025187230873,0
2024,3128501,Guarará,3796,0,0,0,0,0.00774046434793263,0.516342731610671,0
2025,3518206,Guararapes,32939,5,15.1795743647348,15.1795743647348,5,0.083173907719015,2.21345466329966,100
2026,3518305,Guararema,29798,7,23.4915094972817,23.4915094972817,7,0.023927258019512,0.899681729163561,100
2027,2911808,Guaratinga,20843,1,4.79777383294152,4.79777383294152,1,0.185358130331053,2.89061782008055,100
2028,3518404,Guaratinguetá,121798,66,54.1880819061068,47.6198295538515,58,0.0661911956760832,1.81909362579946,87.8787878787879
2029,4109609,Guaratuba,37067,3,8.09345239701082,2.69781746567027,1,0.119437521188956,1.99639143846536,33.3333333333333
2030,3128600,Guarda-Mor,6580,0,0,0,0,0.176319891701667,2.89057564194249,0
2031,3518503,Guareí,18520,0,0,0,0,0.0501528998646563,1.29227220434174,0
2032,3518602,Guariba,40105,5,12.4672734073058,12.4672734073058,5,0.0235418746023015,0.753011572836013,100
2033,2204550,Guaribas,4562,0,0,0,0,0.256449852655976,2.10756699299301,0
2034,5209457,Guarinos,1794,0,0,0,0,0.0500037845857833,1.87527390004115,0
2035,3518701,Guarujá,320459,123,38.3824451801947,25.5882967867964,82,0.0128431933868569,1.02458974685655,66.6666666666667
2036,4206603,Guarujá do Sul,5160,0,0,0,0,0.00906574709301822,0.651444138283199,0
2037,3518800,Guarulhos,1379182,403,29.2202189413725,19.5043148764993,269,0.0281505390380516,1.03215596639536,66.7493796526055
2038,4206652,Guatambú,4704,0,0,0,0,0.0187387420046434,0.836894645275062,0
2039,3518859,Guatapará,7656,1,13.0616509926855,13.0616509926855,1,0.0360350467199169,1.2031099600677,100
2040,3128709,Guaxupé,51917,9,17.3353622127627,15.409210855789,8,0.0249274999679301,0.829504961293786,88.8888888888889
2041,5004106,Guia Lopes da Laguna,9895,0,0,0,0,0.105543506114486,4.0064253401459,0
2042,3128808,Guidoval,7078,0,0,0,0,0.0137733293069005,0.70381859583779,0
2043,2104909,Guimarães,12030,0,0,0,0,0.0484023891535017,1.25074499855367,0
2044,3128907,Guimarânia,8039,0,0,0,0,0.0314405864143055,1.16092178708162,0
2045,5104203,Guiratinga,15141,1,6.60458358100522,6.60458358100522,1,0.426682207083843,5.61196499043839,100
2046,3129004,Guiricema,8392,0,0,0,0,0.0255059669012212,0.90164384674744,0
2047,3129103,Gurinhatã,5639,1,17.7336407164391,17.7336407164391,1,0.158748453847409,2.12985283719755,100
2048,2506400,Gurinhém,14129,0,0,0,0,0.0283291844535398,0.808643589851682,0
2049,2506509,Gurjão,3428,0,0,0,0,0.0278808055579134,0.964736405717213,0
2050,1503101,Gurupá,33376,1,2.99616490891659,2.99616490891659,1,0.693947902760238,4.53583404598082,100
2051,1709500,Gurupi,86647,30,34.6232414278625,27.69859314229,24,0.152221581756805,2.63906474318308,80
2052,3518909,Guzolândia,5267,0,0,0,0,0.0218802745496305,0.817124657856195,0
2053,4309555,Harmonia,4866,0,0,0,0,0.00416640385174105,0.427470238273103,0
2054,5209606,Heitoraí,3724,0,0,0,0,0.0193640068259242,0.930497316685868,0
2055,3129202,Heliodora,6558,0,0,0,0,0.0134685405400887,0.554017228421929,0
2056,2911857,Heliópolis,13031,0,0,0,0,0.0280022771690085,0.737385057128745,0
2057,3519006,Herculândia,9526,1,10.4975855553223,10.4975855553223,1,0.0318479584304896,1.0448414266202,100
2058,4307104,Herval,6821,1,14.6606069491277,14.6606069491277,1,0.167780186131949,2.74102574856323,100
2059,4206702,Herval d'Oeste,22606,2,8.84720870565337,8.84720870565337,2,0.0197955268386067,0.769954851373363,100
2060,4309571,Herveiras,3018,0,0,0,0,0.0109985129333836,0.673422792555751,0
2061,2305209,Hidrolândia,19978,0,0,0,0,0.0787777913202206,1.51193960563735,0
2062,5209705,Hidrolândia,21706,0,0,0,0,0.0809343582490101,1.88867093042168,0
2063,5209804,Hidrolina,3564,0,0,0,0,0.0487137304046996,1.24694206090796,0
2064,3519055,Holambra,14930,1,6.69792364367046,6.69792364367046,1,0.00576049753340158,0.449172825555739,100
2065,4109658,Honório Serpa,5211,0,0,0,0,0.0453413021875804,1.75209797259382,0
2066,2305233,Horizonte,67337,4,5.94027057932489,5.94027057932489,4,0.0130932262501062,0.5487296369178,100
2067,4309605,Horizontina,19329,2,10.347146774277,10.347146774277,2,0.020967466132106,0.837193279626837,100
2068,3519071,Hortolândia,230851,15,6.49769764913299,4.33179843275533,10,0.00549253954659434,0.375344598674341,66.6666666666667
2069,2204600,Hugo Napoleão,3877,0,0,0,0,0.0183337973800946,0.73127440397143,0
2070,4309654,Hulha Negra,6776,0,0,0,0,0.0780784089803319,1.89078349271944,0
2071,1301704,Humaitá,55080,1,1.81554103122731,1.81554103122731,1,2.71187850522108,13.744572195586,100
2072,4309704,Humaitá,4762,1,20.9995800083998,20.9995800083998,1,0.0122930006770048,0.740441962315778,100
2073,2105005,Humberto de Campos,28717,1,3.48225789601978,3.48225789601978,1,0.173320283635157,2.21673842047003,100
2074,3519105,Iacanga,11710,0,0,0,0,0.0478372497901773,1.08611670930766,0
2075,5209903,Iaciara,13947,2,14.3400014340001,14.3400014340001,2,0.129758518173105,2.52231700870313,100
2076,3519204,Iacri,6321,0,0,0,0,0.0281178460779756,1.08175546588752,0
2077,2911907,Iaçu,24305,3,12.3431392717548,12.3431392717548,3,0.19503827817897,2.4114737693078,100
2078,3129301,Iapu,11004,0,0,0,0,0.0292819580331525,1.35654137080401,0
2079,3519253,Iaras,9240,0,0,0,0,0.0353062285179249,1.05938053780762,0
2080,2606507,Iati,19197,1,5.20914726259311,5.20914726259311,1,0.0522458131812868,1.39673335034238,100
2081,4109708,Ibaiti,31364,2,6.37673766101263,6.37673766101263,2,0.0795249767185169,1.95279144382179,100
2082,4309753,Ibarama,4406,0,0,0,0,0.0181212738718841,0.730967290696834,0
2083,2305266,Ibaretama,13353,0,0,0,0,0.0715109377190117,1.58500400024549,0
